27	4	13	4	14	27	11	27	13	4	13	23	22	22	22	22	15	23	23	15	23	23	21	20	20	24	15	15	15	15	14	22	22	22	23	22	22	24	20	22	22	22	22	20	23	22	15	24	24	32	12	24	12	24	31	12	4	4	31	4	
4	3	4	27	4	31	24	31	22	15	22	22	21	31	32	21	21	22	22	22	20	24	14	14	14	22	22	23	22	22	22	22	22	22	22	20	20	20	14	22	22	21	20	20	24	15	20	28	4	28	4	2	27	4	27	4	4	3	4	4	
32	31	28	28	31	7	4	2	13	22	32	24	32	24	24	23	22	21	21	21	20	24	27	27	28	14	14	15	23	14	20	24	20	22	24	22	31	21	14	31	24	22	15	22	31	31	8	29	4	4	29	31	4	4	4	3	27	12	4	14	
27	28	4	4	3	4	31	4	14	22	15	23	22	24	24	12	24	14	14	23	23	15	24	24	24	27	28	28	15	15	23	14	22	24	24	24	31	31	28	15	15	15	14	20	14	16	15	24	14	4	31	14	24	31	31	4	4	4	4	4	
27	23	23	15	22	30	28	28	24	14	23	23	23	23	20	15	24	31	26	15	22	24	15	22	32	24	32	24	22	22	24	22	22	15	15	14	15	23	22	22	23	23	23	21	22	23	23	21	21	4	30	4	4	14	4	4	27	29	4	11	
12	32	4	30	30	4	23	23	32	22	23	28	31	24	23	23	15	23	24	20	28	15	15	15	22	32	23	22	22	32	32	24	24	24	24	31	22	15	15	21	15	15	24	12	12	12	14	31	31	12	29	4	4	27	4	4	31	4	4	2	
29	4	27	27	3	4	28	14	13	4	4	23	21	13	23	32	22	23	31	24	14	14	14	15	24	24	24	31	31	31	22	31	22	15	22	24	32	24	24	24	15	15	22	15	24	24	24	32	31	32	32	31	32	31	31	31	31	27	31	27	
13	31	14	4	2	27	2	2	23	32	24	31	31	14	22	21	23	22	23	22	20	31	15	15	22	22	22	22	22	22	24	20	22	24	24	24	15	22	20	11	22	15	32	24	31	31	12	14	4	27	11	4	4	4	27	4	4	14	4	4	
29	4	4	25	3	3	3	3	26	26	28	30	24	31	28	12	14	16	16	16	11	14	14	24	14	15	15	31	15	22	23	22	32	24	24	31	24	15	14	14	14	15	15	22	20	22	32	12	12	29	7	7	4	7	29	4	4	3	27	4	
15	15	12	24	23	23	12	24	24	19	14	20	24	20	14	14	15	15	15	31	32	23	22	24	32	24	24	24	24	24	24	14	14	14	15	24	24	24	31	31	31	4	4	4	14	31	32	32	30	28	4	29	31	4	3	3	4	4	3	13	
4	3	29	20	23	26	14	24	24	30	31	12	14	14	15	20	20	20	20	20	24	14	15	15	14	15	23	24	15	24	24	24	24	24	24	24	24	24	15	31	32	31	32	32	32	32	32	32	31	31	27	27	4	4	4	3	7	4	30	30	
28	12	21	21	22	22	22	23	23	23	15	15	23	23	23	21	22	24	28	15	21	21	22	22	21	21	22	22	24	22	20	22	24	22	22	21	15	22	22	15	23	14	2	3	3	3	3	3	4	27	27	27	4	2	4	4	4	4	29	3	
27	4	1	13	23	15	24	32	31	31	31	23	23	15	15	14	24	24	14	14	31	31	32	22	22	15	22	22	22	24	24	32	15	22	14	23	13	13	6	6	14	14	29	29	29	4	29	2	27	27	3	3	3	5	7	3	3	1	2	2	
4	2	29	7	29	15	15	15	31	32	32	32	31	12	14	23	15	15	14	14	23	24	12	15	31	24	22	22	21	22	24	24	24	32	24	22	20	20	20	24	14	22	15	20	24	28	4	4	7	4	11	11	3	3	3	2	4	4	4	14	
31	31	31	31	31	31	29	4	4	4	28	4	2	2	15	24	32	22	31	15	28	14	15	20	20	24	15	15	24	28	28	15	15	15	21	22	21	24	24	32	24	24	24	24	15	28	15	22	20	23	24	31	30	4	4	29	31	13	20	14	
31	31	4	4	2	13	27	3	25	4	27	10	27	27	28	4	4	3	3	3	2	15	15	15	24	32	22	15	31	28	28	14	14	14	26	23	23	14	12	31	31	31	31	31	22	23	31	22	24	32	20	20	24	31	31	14	12	15	14	24	
26	25	27	25	27	7	28	28	28	31	31	7	7	28	4	12	10	12	13	13	11	23	14	2	2	28	4	26	26	26	32	32	32	31	31	12	14	15	16	14	14	23	23	24	12	31	31	31	24	22	31	24	24	32	24	24	32	24	12	24	
8	4	27	11	11	11	11	11	11	4	27	3	27	4	4	4	2	29	4	29	27	14	31	27	15	17	24	32	32	32	31	23	31	24	15	15	15	14	14	24	24	31	31	31	31	22	22	15	22	22	32	24	22	24	24	22	24	31	15	31	
4	4	4	3	31	10	4	25	3	4	2	14	12	4	4	2	6	3	4	4	12	27	27	7	6	3	2	28	28	32	32	22	31	28	24	14	14	14	14	14	14	24	28	28	31	32	32	22	21	22	24	24	32	24	24	24	32	15	15	22	
11	14	4	4	4	4	13	4	4	5	5	29	7	3	5	2	2	14	32	31	31	28	28	12	14	16	16	14	23	14	24	31	31	31	31	22	31	22	24	24	32	24	24	22	24	24	15	20	22	22	15	15	31	15	31	31	31	14	4	3	
